Species1,n1,s1,e1,l1,Species2,n2,s2,e2,l2,Dist
ISO1,79,439289,444341,5053,ISO1,111,601678,606721,5044,0.0059476606
ISO1,80,444342,449394,5053,ISO1,111,601678,606721,5044,0.0057494052
ISO1,81,449395,454447,5053,ISO1,111,601678,606721,5044,0.0059476606
ISO1,82,454448,459500,5053,ISO1,111,601678,606721,5044,0.0057494052
ISO1,83,459501,464563,5063,ISO1,111,601678,606721,5044,0.0051546392
ISO1,84,464564,469616,5053,ISO1,111,601678,606721,5044,0.0053528945
ISO1,85,469617,474669,5053,ISO1,111,601678,606721,5044,0.0057494052
ISO1,87,482384,487448,5065,ISO1,111,601678,606721,5044,0.0053528945
ISO1,88,487449,492492,5044,ISO1,111,601678,606721,5044,0.0055721393
ISO1,89,492493,497531,5039,ISO1,111,601678,606721,5044,0.0055732484
ISO1,90,497532,502586,5055,ISO1,111,601678,606721,5044,0.0053528945
ISO1,91,502587,507642,5056,ISO1,111,601678,606721,5044,0.0059476606
ISO1,92,507643,512696,5054,ISO1,111,601678,606721,5044,0.0057505453
ISO1,93,512697,517745,5049,ISO1,111,601678,606721,5044,0.0041641880
ISO1,94,517746,522579,4834,ISO1,111,601678,606721,5044,0.0033098883
ISO1,95,522580,527421,4842,ISO1,111,601678,606721,5044,0.0035123967
ISO1,96,527422,532470,5049,ISO1,111,601678,606721,5044,0.0009912768
ISO1,97,532471,537316,4846,ISO1,111,601678,606721,5044,0.0037190083
ISO1,98,537317,542156,4840,ISO1,111,601678,606721,5044,0.0039256198
ISO1,99,542157,547206,5050,ISO1,111,601678,606721,5044,0.0029773720
ISO1,100,547207,552047,4841,ISO1,111,601678,606721,5044,0.0037228542
ISO1,101,552048,556887,4840,ISO1,111,601678,606721,5044,0.0039256198
ISO1,102,556888,561721,4834,ISO1,111,601678,606721,5044,0.0055854365
ISO1,103,561722,566767,5046,ISO1,111,601678,606721,5044,0.0009912768
ISO1,104,566768,571813,5046,ISO1,111,601678,606721,5044,0.0017842982
ISO1,105,571814,576859,5046,ISO1,111,601678,606721,5044,0.0005947661
ISO1,106,576860,581905,5046,ISO1,111,601678,606721,5044,0.0005947661
ISO1,107,581906,586739,4834,ISO1,111,601678,606721,5044,0.0033098883
ISO1,108,586740,591785,5046,ISO1,111,601678,606721,5044,0.0005947661
ISO1,109,591786,596631,4846,ISO1,111,601678,606721,5044,0.0039256198
ISO1,110,596632,601677,5046,ISO1,111,601678,606721,5044,0.0009912768
ISO1,1,30629,35521,4893,ISO1,112,606722,611766,5045,0.0047189167
ISO1,2,35522,40585,5064,ISO1,112,606722,611766,5045,0.0047590720
ISO1,3,40586,45646,5061,ISO1,112,606722,611766,5045,0.0045616819
ISO1,4,45647,50708,5062,ISO1,112,606722,611766,5045,0.0047590720
ISO1,6,64750,69811,5062,ISO1,112,606722,611766,5045,0.0049573666
ISO1,7,69812,74872,5061,ISO1,112,606722,611766,5045,0.0045616819
ISO1,8,74873,79933,5061,ISO1,112,606722,611766,5045,0.0043633479
ISO1,9,79934,84994,5061,ISO1,112,606722,611766,5045,0.0045616819
ISO1,10,84995,90055,5061,ISO1,112,606722,611766,5045,0.0043633479
ISO1,11,90056,95116,5061,ISO1,112,606722,611766,5045,0.0047600159
ISO1,12,95117,100177,5061,ISO1,112,606722,611766,5045,0.0045616819
ISO1,13,100178,105238,5061,ISO1,112,606722,611766,5045,0.0043633479
ISO1,14,105239,110278,5040,ISO1,112,606722,611766,5045,0.0039698293
ISO1,15,110279,115322,5044,ISO1,112,606722,611766,5045,0.0029750099
ISO1,16,115323,120367,5045,ISO1,112,606722,611766,5045,0.0043624826
ISO1,17,120368,125412,5045,ISO1,112,606722,611766,5045,0.0043624826
ISO1,18,125413,130457,5045,ISO1,112,606722,611766,5045,0.0045607773
ISO1,19,130458,135497,5040,ISO1,112,606722,611766,5045,0.0045653037
ISO1,20,135498,140544,5047,ISO1,112,606722,611766,5045,0.0043624826
ISO1,21,140545,145565,5021,ISO1,112,606722,611766,5045,0.0041882728
ISO1,22,145566,150587,5022,ISO1,112,606722,611766,5045,0.0039840637
ISO1,23,150588,155609,5022,ISO1,112,606722,611766,5045,0.0039840637
ISO1,24,155610,160651,5042,ISO1,112,606722,611766,5045,0.0039714059
ISO1,25,160652,165693,5042,ISO1,112,606722,611766,5045,0.0037728356
ISO1,26,165694,170724,5031,ISO1,112,606722,611766,5045,0.0039800995
ISO1,27,170725,175758,5034,ISO1,112,606722,611766,5045,0.0041732909
ISO1,28,175759,180794,5036,ISO1,112,606722,611766,5045,0.0039745628
ISO1,29,180795,185839,5045,ISO1,112,606722,611766,5045,0.0043624826
ISO1,30,185840,190882,5043,ISO1,112,606722,611766,5045,0.0041641880
ISO1,31,190883,195908,5026,ISO1,112,606722,611766,5045,0.0055710306
ISO1,32,195909,200944,5036,ISO1,112,606722,611766,5045,0.0039745628
ISO1,33,200945,205989,5045,ISO1,112,606722,611766,5045,0.0043624826
ISO1,34,205990,211027,5038,ISO1,112,606722,611766,5045,0.0041683208
ISO1,35,211028,216069,5042,ISO1,112,606722,611766,5045,0.0043633479
ISO1,36,216070,221113,5044,ISO1,112,606722,611766,5045,0.0041650139
ISO1,37,221114,226158,5045,ISO1,112,606722,611766,5045,0.0041641880
ISO1,38,226159,231203,5045,ISO1,112,606722,611766,5045,0.0041641880
ISO1,39,231204,236248,5045,ISO1,112,606722,611766,5045,0.0043624826
ISO1,40,236249,241293,5045,ISO1,112,606722,611766,5045,0.0039658933
ISO1,41,241294,246338,5045,ISO1,112,606722,611766,5045,0.0043624826
ISO1,42,246339,251383,5045,ISO1,112,606722,611766,5045,0.0039658933
ISO1,43,251384,256422,5039,ISO1,112,606722,611766,5045,0.0043676792
ISO1,44,256423,261437,5015,ISO1,112,606722,611766,5045,0.0043885897
ISO1,45,261438,266482,5045,ISO1,112,606722,611766,5045,0.0041641880
ISO1,46,266483,271497,5015,ISO1,112,606722,611766,5045,0.0043885897
ISO1,47,271498,276542,5045,ISO1,112,606722,611766,5045,0.0039658933
ISO1,48,276543,281589,5047,ISO1,112,606722,611766,5045,0.0037675987
ISO1,49,281590,286634,5045,ISO1,112,606722,611766,5045,0.0037675987
ISO1,50,286635,291684,5050,ISO1,112,606722,611766,5045,0.0037683459
ISO1,51,291685,296729,5045,ISO1,112,606722,611766,5045,0.0025778307
ISO1,52,296730,301774,5045,ISO1,112,606722,611766,5045,0.0039658933
ISO1,53,301775,306819,5045,ISO1,112,606722,611766,5045,0.0045607773
ISO1,54,306820,311869,5050,ISO1,112,606722,611766,5045,0.0037683459
ISO1,55,311870,316919,5050,ISO1,112,606722,611766,5045,0.0021816739
ISO1,56,316920,321971,5052,ISO1,112,606722,611766,5045,0.0025783419
ISO1,57,321972,327021,5050,ISO1,112,606722,611766,5045,0.0021816739
ISO1,58,327022,332066,5045,ISO1,112,606722,611766,5045,0.0027761253
ISO1,59,332067,337113,5047,ISO1,112,606722,611766,5045,0.0037690934
ISO1,60,337114,342473,5360,ISO1,112,606722,611766,5045,0.0021816739
ISO1,61,342474,347536,5063,ISO1,112,606722,611766,5045,0.0023800079
ISO1,62,347537,352584,5048,ISO1,112,606722,611766,5045,0.0023800079
ISO1,63,352585,357631,5047,ISO1,112,606722,611766,5045,0.0025798770
ISO1,64,357632,362683,5052,ISO1,112,606722,611766,5045,0.0039651071
ISO1,65,362684,368037,5354,ISO1,112,606722,611766,5045,0.0043616178
ISO1,66,368038,373098,5061,ISO1,112,606722,611766,5045,0.0053528945
ISO1,67,373099,378146,5048,ISO1,112,606722,611766,5045,0.0063479468
ISO1,68,378147,382223,4077,ISO1,112,606722,611766,5045,0.0068796069
ISO1,69,382224,386263,4040,ISO1,112,606722,611766,5045,0.0066947682
ISO1,70,386264,391320,5057,ISO1,112,606722,611766,5045,0.0057494052
ISO1,71,391321,396373,5053,ISO1,112,606722,611766,5045,0.0053528945
ISO1,72,396374,401428,5055,ISO1,112,606722,611766,5045,0.0059476606
ISO1,73,401429,406464,5036,ISO1,112,606722,611766,5045,0.0067661692
ISO1,74,406465,411500,5036,ISO1,112,606722,611766,5045,0.0063681592
ISO1,75,411501,416554,5054,ISO1,112,606722,611766,5045,0.0059488400
ISO1,76,416555,421609,5055,ISO1,112,606722,611766,5045,0.0059476606
ISO1,78,434234,439288,5055,ISO1,112,606722,611766,5045,0.0057494052
ISO1,79,439289,444341,5053,ISO1,112,606722,611766,5045,0.0059476606
ISO1,80,444342,449394,5053,ISO1,112,606722,611766,5045,0.0057494052
ISO1,81,449395,454447,5053,ISO1,112,606722,611766,5045,0.0059476606
ISO1,82,454448,459500,5053,ISO1,112,606722,611766,5045,0.0057494052
ISO1,83,459501,464563,5063,ISO1,112,606722,611766,5045,0.0051546392
ISO1,84,464564,469616,5053,ISO1,112,606722,611766,5045,0.0053528945
ISO1,85,469617,474669,5053,ISO1,112,606722,611766,5045,0.0057494052
ISO1,87,482384,487448,5065,ISO1,112,606722,611766,5045,0.0053528945
ISO1,88,487449,492492,5044,ISO1,112,606722,611766,5045,0.0055721393
ISO1,89,492493,497531,5039,ISO1,112,606722,611766,5045,0.0055732484
ISO1,90,497532,502586,5055,ISO1,112,606722,611766,5045,0.0053528945
ISO1,91,502587,507642,5056,ISO1,112,606722,611766,5045,0.0059476606
ISO1,92,507643,512696,5054,ISO1,112,606722,611766,5045,0.0057505453
ISO1,93,512697,517745,5049,ISO1,112,606722,611766,5045,0.0041650139
ISO1,94,517746,522579,4834,ISO1,112,606722,611766,5045,0.0037236243
ISO1,95,522580,527421,4842,ISO1,112,606722,611766,5045,0.0041322314
ISO1,96,527422,532470,5049,ISO1,112,606722,611766,5045,0.0017842982
ISO1,97,532471,537316,4846,ISO1,112,606722,611766,5045,0.0043388430
ISO1,98,537317,542156,4840,ISO1,112,606722,611766,5045,0.0045454545
ISO1,99,542157,547206,5050,ISO1,112,606722,611766,5045,0.0033743549
ISO1,100,547207,552047,4841,ISO1,112,606722,611766,5045,0.0043433299
ISO1,101,552048,556887,4840,ISO1,112,606722,611766,5045,0.0045454545
ISO1,102,556888,561721,4834,ISO1,112,606722,611766,5045,0.0062060405
ISO1,103,561722,566767,5046,ISO1,112,606722,611766,5045,0.0017842982
ISO1,104,566768,571813,5046,ISO1,112,606722,611766,5045,0.0025778307
ISO1,105,571814,576859,5046,ISO1,112,606722,611766,5045,0.0013880627
ISO1,106,576860,581905,5046,ISO1,112,606722,611766,5045,0.0013880627
ISO1,107,581906,586739,4834,ISO1,112,606722,611766,5045,0.0037236243
ISO1,108,586740,591785,5046,ISO1,112,606722,611766,5045,0.0013877875
ISO1,109,591786,596631,4846,ISO1,112,606722,611766,5045,0.0045454545
ISO1,110,596632,601677,5046,ISO1,112,606722,611766,5045,0.0017842982
ISO1,111,601678,606721,5044,ISO1,112,606722,611766,5045,0.0015863573
ISO1,1,30629,35521,4893,A4,1,30943,35996,5054,0.0012264922
ISO1,2,35522,40585,5064,A4,1,30943,35996,5054,0.0009893154
ISO1,3,40586,45646,5061,A4,1,30943,35996,5054,0.0011874134
ISO1,4,45647,50708,5062,A4,1,30943,35996,5054,0.0013850416
ISO1,6,64750,69811,5062,A4,1,30943,35996,5054,0.0011871785
ISO1,7,69812,74872,5061,A4,1,30943,35996,5054,0.0015832179
ISO1,8,74873,79933,5061,A4,1,30943,35996,5054,0.0017811201
ISO1,9,79934,84994,5061,A4,1,30943,35996,5054,0.0015832179
ISO1,10,84995,90055,5061,A4,1,30943,35996,5054,0.0017811201
ISO1,11,90056,95116,5061,A4,1,30943,35996,5054,0.0017811201
ISO1,12,95117,100177,5061,A4,1,30943,35996,5054,0.0015832179
ISO1,13,100178,105238,5061,A4,1,30943,35996,5054,0.0017811201
ISO1,14,105239,110278,5040,A4,1,30943,35996,5054,0.0041757805
ISO1,15,110279,115322,5044,A4,1,30943,35996,5054,0.0031783870
ISO1,16,115323,120367,5045,A4,1,30943,35996,5054,0.0045689313
ISO1,17,120368,125412,5045,A4,1,30943,35996,5054,0.0045689313
ISO1,18,125413,130457,5045,A4,1,30943,35996,5054,0.0047675805
ISO1,19,130458,135497,5040,A4,1,30943,35996,5054,0.0047723205
ISO1,20,135498,140544,5047,A4,1,30943,35996,5054,0.0045671168
ISO1,21,140545,145565,5021,A4,1,30943,35996,5054,0.0043938486
ISO1,22,145566,150587,5022,A4,1,30943,35996,5054,0.0041907803
ISO1,23,150588,155609,5022,A4,1,30943,35996,5054,0.0041907803
ISO1,24,155610,160651,5042,A4,1,30943,35996,5054,0.0041757805
ISO1,25,160652,165693,5042,A4,1,30943,35996,5054,0.0039769338
ISO1,26,165694,170724,5031,A4,1,30943,35996,5054,0.0041849342
ISO1,27,170725,175758,5034,A4,1,30943,35996,5054,0.0043798527
ISO1,28,175759,180794,5036,A4,1,30943,35996,5054,0.0041791045
ISO1,29,180795,185839,5045,A4,1,30943,35996,5054,0.0045689313
ISO1,30,185840,190882,5043,A4,1,30943,35996,5054,0.0043702821
ISO1,31,190883,195908,5026,A4,1,30943,35996,5054,0.0061789914
ISO1,32,195909,200944,5036,A4,1,30943,35996,5054,0.0041791045
ISO1,33,200945,205989,5045,A4,1,30943,35996,5054,0.0045689313
ISO1,34,205990,211027,5038,A4,1,30943,35996,5054,0.0047713718
ISO1,35,211028,216069,5042,A4,1,30943,35996,5054,0.0053635280
ISO1,36,216070,221113,5044,A4,1,30943,35996,5054,0.0047675805
ISO1,37,221114,226158,5045,A4,1,30943,35996,5054,0.0043702821
ISO1,38,226159,231203,5045,A4,1,30943,35996,5054,0.0043702821
ISO1,39,231204,236248,5045,A4,1,30943,35996,5054,0.0045689313
ISO1,40,236249,241293,5045,A4,1,30943,35996,5054,0.0041716329
ISO1,41,241294,246338,5045,A4,1,30943,35996,5054,0.0045689313
ISO1,42,246339,251383,5045,A4,1,30943,35996,5054,0.0041716329
ISO1,43,251384,256422,5039,A4,1,30943,35996,5054,0.0045743835
ISO1,44,256423,261437,5015,A4,1,30943,35996,5054,0.0045963229
ISO1,45,261438,266482,5045,A4,1,30943,35996,5054,0.0043702821
ISO1,46,266483,271497,5015,A4,1,30943,35996,5054,0.0045963229
ISO1,47,271498,276542,5045,A4,1,30943,35996,5054,0.0041716329
ISO1,48,276543,281589,5047,A4,1,30943,35996,5054,0.0039714059
ISO1,49,281590,286634,5045,A4,1,30943,35996,5054,0.0039729837
ISO1,50,286635,291684,5050,A4,1,30943,35996,5054,0.0043685465
ISO1,51,291685,296729,5045,A4,1,30943,35996,5054,0.0039729837
ISO1,52,296730,301774,5045,A4,1,30943,35996,5054,0.0041716329
ISO1,53,301775,306819,5045,A4,1,30943,35996,5054,0.0047675805
ISO1,54,306820,311869,5050,A4,1,30943,35996,5054,0.0043685465
ISO1,55,311870,316919,5050,A4,1,30943,35996,5054,0.0039714059
ISO1,56,316920,321971,5052,A4,1,30943,35996,5054,0.0043685465
ISO1,57,321972,327021,5050,A4,1,30943,35996,5054,0.0039714059
ISO1,58,327022,332066,5045,A4,1,30943,35996,5054,0.0041716329
ISO1,59,332067,337113,5047,A4,1,30943,35996,5054,0.0043694141
ISO1,60,337114,342473,5360,A4,1,30943,35996,5054,0.0039714059
ISO1,61,342474,347536,5063,A4,1,30943,35996,5054,0.0041699762
ISO1,62,347537,352584,5048,A4,1,30943,35996,5054,0.0041699762
ISO1,63,352585,357631,5047,A4,1,30943,35996,5054,0.0043711504
ISO1,64,357632,362683,5052,A4,1,30943,35996,5054,0.0053603335
ISO1,65,362684,368037,5354,A4,1,30943,35996,5054,0.0045643977
ISO1,66,368038,373098,5061,A4,1,30943,35996,5054,0.0055566581
ISO1,67,373099,378146,5048,A4,1,30943,35996,5054,0.0069513406
ISO1,68,378147,382223,4077,A4,1,30943,35996,5054,0.0073837066
ISO1,69,382224,386263,4040,A4,1,30943,35996,5054,0.0072031793
ISO1,70,386264,391320,5057,A4,1,30943,35996,5054,0.0063504664
ISO1,71,391321,396373,5053,A4,1,30943,35996,5054,0.0059535622
ISO1,72,396374,401428,5055,A4,1,30943,35996,5054,0.0061520143
ISO1,73,401429,406464,5036,A4,1,30943,35996,5054,0.0073705179
ISO1,74,406465,411500,5036,A4,1,30943,35996,5054,0.0069721116
ISO1,75,411501,416554,5054,A4,1,30943,35996,5054,0.0065489184
ISO1,76,416555,421609,5055,A4,1,30943,35996,5054,0.0065489184
ISO1,78,434234,439288,5055,A4,1,30943,35996,5054,0.0063504664
ISO1,79,439289,444341,5053,A4,1,30943,35996,5054,0.0065489184
ISO1,80,444342,449394,5053,A4,1,30943,35996,5054,0.0063504664
ISO1,81,449395,454447,5053,A4,1,30943,35996,5054,0.0065489184
ISO1,82,454448,459500,5053,A4,1,30943,35996,5054,0.0063504664
ISO1,83,459501,464563,5063,A4,1,30943,35996,5054,0.0053582060
ISO1,84,464564,469616,5053,A4,1,30943,35996,5054,0.0059535622
ISO1,85,469617,474669,5053,A4,1,30943,35996,5054,0.0063504664
ISO1,87,482384,487448,5065,A4,1,30943,35996,5054,0.0059535622
ISO1,88,487449,492492,5044,A4,1,30943,35996,5054,0.0061752988
ISO1,89,492493,497531,5039,A4,1,30943,35996,5054,0.0057780434
ISO1,90,497532,502586,5055,A4,1,30943,35996,5054,0.0059535622
ISO1,91,502587,507642,5056,A4,1,30943,35996,5054,0.0065489184
ISO1,92,507643,512696,5054,A4,1,30943,35996,5054,0.0063517269
ISO1,93,512697,517745,5049,A4,1,30943,35996,5054,0.0047656871
ISO1,94,517746,522579,4834,A4,1,30943,35996,5054,0.0058019063
ISO1,95,522580,527421,4842,A4,1,30943,35996,5054,0.0066197766
ISO1,96,527422,532470,5049,A4,1,30943,35996,5054,0.0043676792
ISO1,97,532471,537316,4846,A4,1,30943,35996,5054,0.0068294702
ISO1,98,537317,542156,4840,A4,1,30943,35996,5054,0.0070364238
ISO1,99,542157,547206,5050,A4,1,30943,35996,5054,0.0059630292
ISO1,100,547207,552047,4841,A4,1,30943,35996,5054,0.0068365444
ISO1,101,552048,556887,4840,A4,1,30943,35996,5054,0.0070364238
ISO1,102,556888,561721,4834,A4,1,30943,35996,5054,0.0087028595
ISO1,103,561722,566767,5046,A4,1,30943,35996,5054,0.0043676792
ISO1,104,566768,571813,5046,A4,1,30943,35996,5054,0.0047647409
ISO1,105,571814,576859,5046,A4,1,30943,35996,5054,0.0039706174
ISO1,106,576860,581905,5046,A4,1,30943,35996,5054,0.0039706174
ISO1,107,581906,586739,4834,A4,1,30943,35996,5054,0.0058019063
ISO1,108,586740,591785,5046,A4,1,30943,35996,5054,0.0039706174
ISO1,109,591786,596631,4846,A4,1,30943,35996,5054,0.0070364238
ISO1,110,596632,601677,5046,A4,1,30943,35996,5054,0.0043676792
ISO1,111,601678,606721,5044,A4,1,30943,35996,5054,0.0045680238
ISO1,112,606722,611766,5045,A4,1,30943,35996,5054,0.0045680238
ISO1,1,30629,35521,4893,A4,2,35997,41057,5061,0.0014306152
ISO1,2,35522,40585,5064,A4,2,35997,41057,5061,0.0011855365
ISO1,3,40586,45646,5061,A4,2,35997,41057,5061,0.0013833992
ISO1,4,45647,50708,5062,A4,2,35997,41057,5061,0.0011855365
ISO1,6,64750,69811,5062,A4,2,35997,41057,5061,0.0013831259
ISO1,7,69812,74872,5061,A4,2,35997,41057,5061,0.0017786561
ISO1,8,74873,79933,5061,A4,2,35997,41057,5061,0.0019762846
ISO1,9,79934,84994,5061,A4,2,35997,41057,5061,0.0017786561
ISO1,10,84995,90055,5061,A4,2,35997,41057,5061,0.0019762846
ISO1,11,90056,95116,5061,A4,2,35997,41057,5061,0.0019762846
ISO1,12,95117,100177,5061,A4,2,35997,41057,5061,0.0017786561
ISO1,13,100178,105238,5061,A4,2,35997,41057,5061,0.0019762846
ISO1,14,105239,110278,5040,A4,2,35997,41057,5061,0.0043685465
ISO1,15,110279,115322,5044,A4,2,35997,41057,5061,0.0033723468
ISO1,16,115323,120367,5045,A4,2,35997,41057,5061,0.0047609601
ISO1,17,120368,125412,5045,A4,2,35997,41057,5061,0.0047609601
ISO1,18,125413,130457,5045,A4,2,35997,41057,5061,0.0049593335
ISO1,19,130458,135497,5040,A4,2,35997,41057,5061,0.0049642573
ISO1,20,135498,140544,5047,A4,2,35997,41057,5061,0.0047590720
ISO1,21,140545,145565,5021,A4,2,35997,41057,5061,0.0045871560
ISO1,22,145566,150587,5022,A4,2,35997,41057,5061,0.0043842168
ISO1,23,150588,155609,5022,A4,2,35997,41057,5061,0.0043842168
ISO1,24,155610,160651,5042,A4,2,35997,41057,5061,0.0043685465
ISO1,25,160652,165693,5042,A4,2,35997,41057,5061,0.0041699762
ISO1,26,165694,170724,5031,A4,2,35997,41057,5061,0.0043781095
ISO1,27,170725,175758,5034,A4,2,35997,41057,5061,0.0045725646
ISO1,28,175759,180794,5036,A4,2,35997,41057,5061,0.0043720191
ISO1,29,180795,185839,5045,A4,2,35997,41057,5061,0.0047609601
ISO1,30,185840,190882,5043,A4,2,35997,41057,5061,0.0045625868
ISO1,31,190883,195908,5026,A4,2,35997,41057,5061,0.0063694268
ISO1,32,195909,200944,5036,A4,2,35997,41057,5061,0.0043720191
ISO1,33,200945,205989,5045,A4,2,35997,41057,5061,0.0047609601
ISO1,34,205990,211027,5038,A4,2,35997,41057,5061,0.0049632718
ISO1,35,211028,216069,5042,A4,2,35997,41057,5061,0.0055544535
ISO1,36,216070,221113,5044,A4,2,35997,41057,5061,0.0049593335
ISO1,37,221114,226158,5045,A4,2,35997,41057,5061,0.0045625868
ISO1,38,226159,231203,5045,A4,2,35997,41057,5061,0.0045625868
ISO1,39,231204,236248,5045,A4,2,35997,41057,5061,0.0047609601
ISO1,40,236249,241293,5045,A4,2,35997,41057,5061,0.0043642134
ISO1,41,241294,246338,5045,A4,2,35997,41057,5061,0.0047609601
ISO1,42,246339,251383,5045,A4,2,35997,41057,5061,0.0043642134
ISO1,43,251384,256422,5039,A4,2,35997,41057,5061,0.0047666336
ISO1,44,256423,261437,5015,A4,2,35997,41057,5061,0.0047894632
ISO1,45,261438,266482,5045,A4,2,35997,41057,5061,0.0045625868
ISO1,46,266483,271497,5015,A4,2,35997,41057,5061,0.0047894632
ISO1,47,271498,276542,5045,A4,2,35997,41057,5061,0.0043642134
ISO1,48,276543,281589,5047,A4,2,35997,41057,5061,0.0041641880
ISO1,49,281590,286634,5045,A4,2,35997,41057,5061,0.0041658401
ISO1,50,286635,291684,5050,A4,2,35997,41057,5061,0.0045607773
ISO1,51,291685,296729,5045,A4,2,35997,41057,5061,0.0041658401
ISO1,52,296730,301774,5045,A4,2,35997,41057,5061,0.0043642134
ISO1,53,301775,306819,5045,A4,2,35997,41057,5061,0.0049593335
ISO1,54,306820,311869,5050,A4,2,35997,41057,5061,0.0045607773
ISO1,55,311870,316919,5050,A4,2,35997,41057,5061,0.0041641880
ISO1,56,316920,321971,5052,A4,2,35997,41057,5061,0.0045607773
ISO1,57,321972,327021,5050,A4,2,35997,41057,5061,0.0041641880
ISO1,58,327022,332066,5045,A4,2,35997,41057,5061,0.0043642134
ISO1,59,332067,337113,5047,A4,2,35997,41057,5061,0.0045616819
ISO1,60,337114,342473,5360,A4,2,35997,41057,5061,0.0041641880
ISO1,61,342474,347536,5063,A4,2,35997,41057,5061,0.0043624826
ISO1,62,347537,352584,5048,A4,2,35997,41057,5061,0.0043624826
ISO1,63,352585,357631,5047,A4,2,35997,41057,5061,0.0045634921
ISO1,64,357632,362683,5052,A4,2,35997,41057,5061,0.0055511499
ISO1,65,362684,368037,5354,A4,2,35997,41057,5061,0.0047562426
ISO1,66,368038,373098,5061,A4,2,35997,41057,5061,0.0057471264
ISO1,67,373099,378146,5048,A4,2,35997,41057,5061,0.0071400238
ISO1,68,378147,382223,4077,A4,2,35997,41057,5061,0.0076167076
ISO1,69,382224,386263,4040,A4,2,35997,41057,5061,0.0074386313
ISO1,70,386264,391320,5057,A4,2,35997,41057,5061,0.0065398335
ISO1,71,391321,396373,5053,A4,2,35997,41057,5061,0.0061434800
ISO1,72,396374,401428,5055,A4,2,35997,41057,5061,0.0063416568
ISO1,73,401429,406464,5036,A4,2,35997,41057,5061,0.0075591804
ISO1,74,406465,411500,5036,A4,2,35997,41057,5061,0.0071613288
ISO1,75,411501,416554,5054,A4,2,35997,41057,5061,0.0067380103
